"movie_id","revenue","total_runtime_in_minute","meta_crtics_count","meta_score","release_date"
"tt1341763",0,NA,0,NA,NA
"tt11236156",0,NA,0,NA,NA
"tt11303440",0,NA,0,NA,NA
"tt8856090",23086,98,25,61,1567123200
"tt11638942",0,95,20,61,1617062400
"tt7149916",0,91,9,NA,1533081600
"tt6241678",0,110,4,NA,NA
"tt5807496",0,NA,0,NA,1461801600
"tt3645412",0,NA,0,NA,NA
"tt10947756",0,NA,0,NA,NA
"tt9618604",0,NA,0,NA,NA
"tt6892758",0,95,1,NA,NA
"tt8074882",0,NA,0,NA,NA
"tt13845956",0,81,3,NA,NA
"tt10308502",0,98,7,NA,NA
"tt14682204",0,NA,0,NA,NA
"tt11873236",0,87,1,NA,NA
"tt11486320",0,85,4,NA,NA
"tt9183410",0,NA,0,NA,1608336000
"tt6859352",51167,93,93,85,1535068800
"tt3186552",0,86,1,NA,NA
"tt2457330",0,NA,1,NA,NA
"tt14636620",0,107,3,NA,NA
"tt12831864",0,85,5,NA,NA
"tt10499260",0,125,6,NA,1572048000
"tt7919372",0,96,27,NA,NA
"tt8425034",0,90,22,NA,1587686400
"tt7892322",0,NA,0,NA,NA
"tt4422886",0,90,1,NA,NA
"tt11394158",20946,99,46,73,1592524800
"tt7705106",0,NA,1,NA,NA
"tt7044478",0,NA,13,NA,NA
"tt6123136",0,NA,1,NA,1474329600
"tt2345112",310246,93,138,51,NA
"tt0234516",0,90,11,NA,954633600
"tt11724748",0,NA,0,NA,NA
"tt9893944",0,NA,0,NA,NA
"tt8109800",0,NA,2,NA,1565049600
"tt2620970",0,87,0,NA,NA
"tt4303038",0,85,3,NA,1477958400
"tt13444692",0,NA,0,NA,1605052800
"tt11423696",0,NA,0,NA,NA
"tt8267738",0,NA,0,NA,NA
"tt3082920",0,109,8,NA,NA
"tt2226417",40272103,106,202,40,1379030400
"tt2247134",0,90,2,NA,NA
"tt14349032",0,NA,0,NA,NA
"tt10192704",0,86,2,NA,NA
"tt3408894",0,94,12,NA,1607644800
"tt10872952",0,101,1,NA,1604188800
"tt8610036",0,93,1,NA,NA
"tt7954000",0,87,3,NA,1541894400
"tt2142987",0,88,2,NA,NA
"tt5768356",0,NA,0,NA,NA
"tt5979204",0,NA,0,NA,NA
"tt2300975",0,90,91,37,1415318400
"tt0285487",13341,113,11,33,NA
"tt4229764",0,NA,0,NA,NA
"tt2771354",0,NA,1,NA,1327968000
"tt1706627",0,NA,1,NA,NA
"tt1078897",0,NA,0,NA,NA
"tt1188996",1944027,165,213,50,1265932800
"tt13110752",0,NA,0,NA,NA
"tt5874360",0,NA,0,NA,NA
"tt7054636",27062332,109,24,39,1551398400
"tt8478584",0,NA,0,NA,NA
"tt7482508",0,85,5,NA,1514160000
"tt3505812",0,112,2,NA,1412640000
"tt2431686",0,81,1,NA,NA
"tt2171809",0,88,4,NA,NA
"tt4168628",0,NA,0,NA,NA
"tt7075406",0,NA,0,NA,NA
"tt4667322",0,81,4,NA,NA
"tt1586525",0,93,12,NA,1385856000
"tt1646212",4004,90,8,NA,1366675200
"tt7890632",0,NA,0,NA,NA
"tt2707810",0,106,31,52,NA
"tt2996324",0,NA,0,NA,NA
"tt3341710",0,NA,2,NA,NA
"tt8084358",0,NA,0,NA,NA
"tt1929310",0,98,4,NA,1436918400
"tt4364860",0,83,2,NA,NA
"tt1483863",0,NA,0,NA,NA
"tt14061328",0,88,13,NA,NA
"tt5531298",0,89,8,NA,NA
"tt6107562",0,82,3,NA,NA
"tt4913966",26347631,93,229,41,1555632000
"tt5670836",0,86,1,NA,NA
"tt0887143",0,92,23,NA,NA
"tt7335004",0,NA,4,NA,NA
"tt5646992",0,92,7,NA,1486425600
"tt4514660",0,87,5,NA,1457395200
"tt10963926",0,95,14,NA,NA
"tt9000468",0,NA,1,NA,NA
"tt8716236",0,NA,2,NA,NA
"tt7238990",0,90,2,NA,1621296000
"tt8717206",0,NA,0,NA,1509408000
"tt8209778",0,NA,0,NA,NA
"tt7149626",0,NA,0,NA,1505692800
"tt6570012",0,NA,0,NA,NA
"tt5055336",0,NA,0,NA,NA
"tt11434012",0,NA,0,NA,NA
"tt8343642",0,NA,2,NA,1524787200
"tt6892280",0,NA,0,NA,NA
"tt7071248",0,NA,0,NA,NA
"tt7267880",0,NA,0,NA,NA
"tt7101994",0,72,1,NA,NA
"tt4630466",0,94,4,NA,NA
"tt5237742",0,90,0,NA,NA
"tt7199030",0,107,0,NA,1606435200
"tt11645314",0,NA,0,NA,NA
"tt14489290",0,NA,0,NA,1567123200
"tt5741054",0,NA,0,NA,NA
"tt11920918",0,NA,0,NA,1524614400
"tt12440370",0,NA,0,NA,1591228800
"tt6245896",0,NA,0,NA,NA
"tt4425356",0,NA,0,NA,NA
"tt14844118",0,NA,2,NA,NA
"tt11650908",0,119,0,NA,NA
"tt6637906",0,NA,0,NA,1524787200
"tt3272066",1950793,116,182,46,NA
"tt12487320",0,88,7,NA,1617148800
"tt5358014",0,95,1,NA,NA
"tt8191742",0,88,0,NA,NA
"tt9695318",0,NA,0,NA,NA
"tt7227412",0,96,2,NA,NA
"tt6556956",0,NA,0,NA,NA
"tt7821568",0,NA,0,NA,NA
"tt6023242",0,90,2,NA,1569542400
"tt7452494",0,NA,0,NA,NA
"tt2967224",13942258,87,173,31,1431043200
"tt1790886",26588460,85,201,50,1344556800
"tt1563704",126964,107,28,39,NA
"tt0421715",26853816,166,316,70,1230163200
"tt13550066",0,90,0,NA,1631577600
"tt6336550",0,NA,0,NA,NA
"tt6327734",0,NA,0,NA,NA
"tt8430714",0,NA,0,NA,NA
"tt6315634",0,NA,0,NA,NA
"tt16421208",0,NA,0,NA,1639267200
"tt3233418",1335768,114,26,50,NA
"tt7414788",0,NA,0,NA,NA
"tt7164814",0,NA,3,NA,NA
"tt0338076",0,NA,1,NA,NA
"tt0134969",0,98,1,NA,NA
"tt0143213",0,99,9,NA,NA
"tt0185400",0,93,2,NA,NA
"tt14701024",0,NA,1,NA,NA
"tt15339456",0,89,79,79,NA
"tt10666034",0,NA,0,NA,NA
"tt9058480",0,NA,1,NA,NA
"tt5651952",0,99,5,NA,NA
"tt0093119",0,74,33,7,NA
"tt1067078",0,97,11,NA,NA
"tt0413239",0,NA,0,NA,NA
"tt0218126",0,95,5,NA,NA
"tt7874284",0,NA,0,NA,NA
"tt3603808",0,86,56,25,NA
"tt12564642",0,NA,0,NA,NA
"tt3079380",29085719,NA,384,75,1433462400
"tt3616900",0,NA,2,NA,NA
"tt1849751",0,87,1,NA,NA
"tt0417056",0,91,15,NA,NA
"tt0099517",0,88,4,NA,NA
"tt0242953",0,100,2,NA,NA
"tt0120694",16187724,86,163,52,902275200
"tt0109520",10356748,106,21,NA,764553600
"tt0106808",0,96,1,NA,NA
"tt0106356",0,107,3,NA,732585600
"tt6217926",0,141,218,67,1629417600
"tt9902160",0,97,88,70,1610064000
"tt4827986",39692,108,118,61,1489104000
"tt4799064",0,89,63,70,NA
"tt16100210",0,61,0,NA,NA
"tt12078288",0,NA,0,NA,NA
"tt11599576",0,94,1,NA,NA
"tt1901024",0,92,54,24,1526601600
"tt4044024",0,NA,6,NA,NA
"tt1895315",0,148,402,45,NA
"tt4447108",0,84,23,40,1472169600
"tt6274388",0,NA,1,NA,NA
"tt12497188",0,NA,4,NA,NA
"tt6126550",0,95,0,NA,NA
"tt8525684",0,NA,9,NA,1542067200
"tt6682834",0,90,0,NA,NA
"tt12258908",0,NA,0,NA,NA
"tt11265730",0,NA,0,NA,NA
"tt6916348",112208,102,27,27,1573776000
"tt6532374",10336,96,42,44,1544140800
"tt8653640",0,141,1,NA,NA
"tt11116134",0,155,0,NA,NA
"tt1617661",18372372,127,324,40,1423180800
"tt1196204",0,95,74,NA,NA
"tt0360925",0,NA,2,NA,NA
"tt11013644",0,NA,0,NA,NA
"tt6344626",0,NA,0,NA,NA
"tt4216890",0,96,30,77,NA
"tt6344668",0,NA,0,NA,NA
"tt2009452",0,NA,0,NA,NA
"tt10101600",0,NA,0,NA,NA
"tt7613438",0,NA,0,NA,NA
"tt8653858",0,NA,0,NA,NA
"tt7085054",0,96,34,62,1553817600
"tt4329516",0,87,14,NA,NA
"tt11332484",0,116,3,NA,NA
"tt10267590",0,NA,0,NA,NA
"tt11575952",0,NA,0,NA,NA
"tt8355838",0,NA,2,NA,NA
"tt7790104",0,NA,0,NA,NA
"tt9778348",0,92,26,NA,1615248000
"tt9620986",0,90,13,NA,1631577600
"tt5563324",0,92,51,39,1632268800
"tt14898648",0,NA,1,NA,NA
"tt5648036",0,95,23,NA,1535673600
"tt13717980",0,105,13,NA,NA
"tt9028942",0,90,2,NA,NA
"tt9032562",0,90,2,NA,1544227200
"tt8338616",0,NA,0,NA,NA
"tt14843920",0,NA,0,NA,NA
"tt14118122",0,NA,0,NA,NA
"tt10091928",0,NA,0,NA,NA
"tt8441926",0,NA,0,NA,NA
"tt7239868",0,NA,1,NA,NA
"tt1880947",0,NA,0,NA,NA
"tt7965824",0,NA,0,NA,NA
"tt9552932",0,NA,0,NA,NA
"tt10414790",0,NA,1,NA,NA
"tt9631926",0,NA,0,NA,NA
"tt9620008",0,NA,1,NA,1570492800
"tt9414050",0,NA,0,NA,NA
"tt9033308",0,90,4,NA,NA
"tt8589788",0,85,3,NA,NA
"tt8717590",0,NA,2,NA,NA
"tt8615478",0,NA,17,NA,NA
"tt6666354",0,90,10,NA,NA
"tt11017940",0,90,0,NA,NA
"tt7285692",0,NA,0,NA,NA
"tt10087988",0,NA,2,NA,1555372800
"tt3364264",0,86,8,65,1524787200
"tt5861080",0,NA,0,NA,NA
"tt11916012",0,90,2,NA,NA
"tt10946996",0,93,1,NA,NA
"tt11813614",0,NA,1,NA,NA
"tt12182048",0,NA,0,NA,NA
"tt3289724",2354205,116,139,40,1545350400
"tt7379558",0,NA,0,NA,NA
"tt4911996",1300,110,49,78,NA
"tt5714582",0,NA,0,NA,1462492800
"tt6892292",0,NA,1,NA,NA
"tt5431262",0,NA,0,NA,NA
"tt4287426",0,NA,0,NA,NA
"tt7886614",0,87,12,NA,1579824000
"tt11844684",0,87,6,NA,1583539200
"tt9722926",0,NA,0,NA,NA
"tt8446904",0,NA,0,NA,NA
"tt8373870",0,NA,0,NA,NA
"tt14785540",0,NA,0,NA,1519257600
"tt6638536",0,80,2,NA,1588118400
"tt4957820",0,NA,1,NA,NA
"tt7634628",0,NA,1,NA,NA
"tt3154310",0,107,13,NA,1439510400
"tt4995862",0,NA,0,NA,NA
"tt9212408",0,NA,0,NA,NA
"tt7685362",0,NA,0,NA,NA
"tt7613366",0,NA,0,NA,NA
"tt11177090",0,NA,0,NA,NA
"tt3910416",0,106,16,NA,NA
"tt13298656",0,87,4,NA,1603411200
"tt12598744",0,NA,0,NA,NA
"tt11136594",49130,100,16,NA,1601596800
"tt1506999",8425370,93,400,67,1327017600
"tt10989808",0,90,5,NA,1600732800
"tt1431045",132434639,108,663,65,1455235200
"tt1564368",0,92,21,40,1427414400
"tt6744920",0,NA,0,NA,NA
"tt8835526",0,NA,0,NA,NA
"tt7339792",2238723,98,21,39,1536883200
"tt6260232",0,NA,0,NA,NA
"tt2630742",0,98,3,NA,NA
"tt11743584",0,NA,0,NA,NA
"tt8291190",0,NA,0,NA,NA
"tt7282270",0,NA,0,NA,1503100800
"tt7846580",0,NA,0,NA,NA
"tt5648568",0,NA,0,NA,NA
"tt3908864",0,NA,0,NA,NA
"tt4390618",0,NA,0,NA,NA
"tt0236640",0,95,31,NA,NA
"tt0112541",104365,83,21,54,813542400
"tt0107209",55019,144,17,NA,756432000
"tt0085551",0,92,24,NA,428889600
"tt12114586",0,NA,1,NA,NA
"tt6163142",0,90,8,NA,NA
"tt10980970",0,NA,0,NA,NA
"tt2654572",5576,95,11,34,1458259200
"tt15047244",0,99,0,NA,NA
"tt13071366",0,91,3,NA,NA
"tt5345298",0,116,14,NA,1476144000
"tt11865728",0,NA,1,NA,NA
"tt10314548",37000,119,12,NA,NA
"tt4651466",749635,94,71,54,1626998400
"tt3963346",0,NA,0,NA,NA
"tt13372944",0,83,33,43,1633651200
"tt6231784",0,118,32,NA,NA
"tt13630094",0,NA,0,NA,NA
"tt11379280",0,86,2,NA,NA
"tt7974156",0,87,3,NA,NA
"tt8613908",0,89,5,NA,1542844800
"tt12023002",0,93,0,NA,NA
"tt6209942",0,NA,2,NA,NA
"tt11161242",0,NA,0,NA,NA
"tt7558558",0,NA,0,NA,NA
"tt14377672",0,NA,0,NA,1616112000
"tt4120762",0,95,8,NA,1594944000
"tt5603620",0,87,4,NA,1568937600
"tt14018268",0,NA,4,NA,1612483200
"tt10731768",0,110,77,46,1629417600
"tt13029316",0,75,8,NA,1629763200
"tt12443726",0,126,15,50,1639699200
"tt9812614",0,130,50,87,1618531200
"tt2304637",42953,109,47,53,1629417600
"tt4964788",71207,133,203,68,1549584000
"tt7984842",0,NA,1,NA,NA
"tt9134266",0,NA,2,NA,NA
"tt10110646",0,NA,2,NA,1553817600
"tt8968534",0,NA,3,NA,NA
"tt5757738",0,90,1,NA,NA
"tt5588190",0,NA,0,NA,NA
"tt14611846",0,128,0,NA,NA
"tt13598976",0,130,27,NA,NA
"tt9742422",36590,112,14,NA,NA
"tt7055592",5296,NA,17,NA,1512086400
"tt14402926",0,87,27,NA,1627344000
"tt6383158",0,NA,0,NA,NA
"tt6823148",136839,131,150,73,1638489600
"tt12847812",0,113,35,70,NA
"tt13745532",0,NA,0,NA,1609286400
"tt11695414",0,107,2,NA,NA
"tt6231732",0,NA,0,NA,NA
"tt4317068",0,NA,0,NA,NA
"tt10402758",0,NA,0,NA,NA
"tt7586050",0,NA,0,NA,NA
"tt8166566",0,NA,0,NA,NA
"tt13637436",0,NA,0,NA,NA
"tt14981566",0,NA,0,NA,NA
"tt4291600",64537,89,229,76,1499990400
"tt3375418",0,NA,0,NA,NA
"tt8368394",0,106,33,47,1594944000
"tt1620680",33123609,109,276,53,1520553600
"tt6843610",0,NA,1,NA,NA
"tt4881806",148024610,128,459,51,1529625600
"tt11924480",0,NA,1,NA,NA
"tt11749706",0,NA,0,NA,NA
"tt6128954",0,NA,0,NA,1499731200
"tt8406666",0,NA,1,NA,1481328000
"tt7481710",0,NA,0,NA,NA
"tt11032990",0,68,4,NA,1596499200
"tt10655492",0,NA,0,NA,NA
"tt9228950",0,68,5,NA,1557705600
"tt10655486",0,NA,0,NA,NA
"tt6917656",0,NA,2,NA,NA
"tt9124830",0,NA,0,NA,NA
"tt5643724",0,86,2,NA,NA
"tt8169642",0,85,8,NA,NA
"tt7713204",0,NA,0,NA,NA
"tt5540622",0,82,1,NA,NA
"tt7668870",388769,102,255,71,1535673600
"tt4981636",6878437,92,43,51,1475798400
"tt5021564",0,NA,0,NA,NA
"tt8972556",0,82,20,NA,NA
"tt10931774",0,NA,3,NA,NA
"tt16102368",0,NA,0,NA,NA
"tt13527402",0,NA,0,NA,NA
"tt3292222",0,93,2,NA,NA
"tt2795912",0,NA,0,NA,NA
"tt1460774",0,82,0,NA,NA
"tt13444024",0,NA,0,NA,1604361600
"tt13097406",0,NA,2,NA,NA
"tt5986878",0,NA,0,NA,NA
"tt8045614",0,NA,1,NA,NA
"tt10685638",0,NA,0,NA,1558396800
"tt8150000",0,NA,1,NA,NA
"tt8854642",0,NA,0,NA,NA
"tt0851471",0,76,8,17,1334275200
"tt0815096",0,93,1,NA,NA
"tt8289652",0,NA,0,NA,NA
"tt0429153",0,97,13,NA,NA
"tt0118755",4470111,89,44,NA,887328000
"tt4743226",0,NA,17,NA,1540512000
"tt6204340",0,93,34,51,NA
"tt6282412",0,NA,2,NA,NA
"tt11315816",0,NA,0,NA,NA
"tt11760792",0,NA,54,88,NA
"tt8015444",0,70,33,80,NA
"tt8359840",0,119,44,51,NA
"tt4645368",0,97,173,48,1498780800
"tt11610804",0,100,4,NA,NA
"tt12444424",0,98,36,77,NA
"tt13087634",0,NA,1,NA,NA
"tt9348690",0,109,1,NA,NA
"tt10590338",0,NA,0,NA,NA
"tt6341832",0,100,160,67,1620777600
"tt6985944",0,NA,0,NA,NA
"tt6089504",0,NA,0,NA,NA
"tt13618974",0,NA,0,NA,NA
"tt5685652",2791,86,12,15,NA
"tt5059406",0,89,48,68,1477612800
"tt4936176",0,89,45,57,1476316800
"tt4978710",20668,99,80,82,NA
"tt11107678",0,NA,2,NA,1568678400
"tt4761112",163789,129,169,53,1614643200
"tt12851060",0,NA,0,NA,NA
"tt13144526",0,NA,0,NA,NA
"tt10088006",0,NA,2,NA,NA
"tt3107166",0,86,3,44,1541721600
"tt11876414",0,NA,0,NA,NA
"tt5572232",0,89,2,NA,NA
"tt5061570",0,88,9,NA,NA
"tt3397884",401288,121,551,82,1443744000
"tt2510028",10962,103,31,58,1406764800
"tt10850576",0,NA,0,NA,NA
"tt12802008",0,NA,0,NA,1597968000
"tt6913836",0,70,2,NA,NA
"tt10612280",0,NA,0,NA,NA
"tt15096942",0,NA,1,NA,NA
"tt11020728",245182,91,25,53,NA
"tt7479152",0,110,0,NA,NA
"tt11305294",0,NA,0,NA,NA
"tt8099358",0,NA,0,NA,NA
"tt8581198",84512,90,1,NA,NA
"tt3741632",0,112,111,45,NA
"tt15094794",0,NA,0,NA,NA
"tt13835046",0,86,6,NA,1621555200
"tt10882878",0,NA,0,NA,1566777600
"tt9780962",0,NA,0,NA,1544400000
"tt9361322",0,NA,0,NA,NA
"tt14875418",0,NA,0,NA,1621468800
"tt3722070",0,104,164,70,1456444800
"tt8649190",0,83,29,72,1644537600
"tt7574470",0,NA,0,NA,NA
"tt10039524",0,85,38,69,1607040000
"tt13475382",0,84,2,NA,NA
"tt9807500",0,NA,0,NA,NA
"tt3917118",0,87,22,NA,NA
"tt4711118",0,NA,0,NA,NA
"tt3437864",0,NA,2,NA,NA
"tt13278666",0,NA,0,NA,NA
"tt9800670",0,102,12,NA,NA
"tt8917964",0,94,8,NA,NA
"tt4538916",60132,111,68,53,1522368000
"tt11559472",0,95,23,79,NA
"tt9217716",0,NA,2,NA,NA
"tt13196560",0,NA,1,NA,NA
"tt7379682",0,NA,0,NA,NA
"tt7371998",0,NA,0,NA,NA
"tt6091094",0,NA,0,NA,NA
"tt6845890",0,203,1,NA,NA
"tt14499632",0,NA,2,NA,1619740800
"tt6920356",78400,NA,117,91,NA
"tt11415630",0,NA,0,NA,NA
"tt6255982",0,NA,0,NA,NA
"tt10969164",0,NA,0,NA,NA
"tt4051850",0,97,5,NA,NA
"tt3386444",0,89,12,NA,NA
"tt13924672",0,94,7,NA,NA
"tt7286966",0,82,24,NA,1594339200
"tt15070758",0,NA,0,NA,NA
"tt15413834",0,228,0,NA,NA
"tt13473548",0,160,7,NA,1645315200
"tt9421200",0,89,33,NA,1623369600
"tt10518924",0,103,1,NA,NA
"tt11661490",0,NA,1,NA,NA
"tt11741978",0,NA,0,NA,NA
"tt9340916",0,95,14,NA,NA
"tt2404639",38886,105,117,64,1539129600
"tt16757638",0,NA,0,NA,NA
"tt12858874",0,80,0,NA,NA
"tt8857666",0,106,3,NA,1606780800
"tt7834136",0,NA,0,NA,NA
"tt7825062",0,NA,0,NA,NA
"tt5114840",51315,99,42,48,1616716800
"tt7400998",0,103,29,61,1600992000
"tt5979556",0,89,1,NA,NA
"tt5241482",0,90,16,NA,NA
"tt9309758",0,NA,0,NA,NA
"tt11366512",0,NA,0,NA,NA
"tt6663678",0,NA,1,NA,NA
"tt3793456",0,NA,0,NA,NA
"tt1366344",9851435,81,142,39,1323388800
"tt11628854",0,92,92,52,1638489600
"tt3811906",5434620,111,214,51,NA
"tt10572658",0,87,5,NA,NA
"tt9894070",0,NA,2,NA,NA
"tt3709552",0,97,7,NA,1527552000
"tt9815548",0,NA,0,NA,NA
"tt4494718",25472,90,122,70,1521763200
"tt3145138",0,63,9,NA,1422835200
"tt1933622",0,98,10,NA,NA
"tt6162808",0,141,16,NA,1474502400
"tt1965160",0,NA,0,NA,NA
"tt0853153",0,92,5,NA,NA
"tt0324264",0,177,4,NA,NA
"tt0101665",0,NA,1,NA,NA
"tt10944760",533397,108,257,75,1633046400
"tt10307724",0,112,24,NA,1617321600
"tt13243214",0,NA,0,NA,NA
"tt10533368",0,NA,0,NA,NA
"tt8972476",0,95,7,NA,NA
"tt14834542",0,82,3,NA,NA
"tt13162484",0,111,3,NA,NA
"tt11181568",0,92,0,NA,NA
"tt13070428",0,NA,3,NA,NA
"tt9014034",0,NA,0,NA,NA
"tt13260836",0,NA,5,NA,1606780800
"tt7829544",0,NA,12,NA,1543536000
"tt11567864",0,NA,0,NA,1524009600
"tt11131480",0,NA,1,NA,NA
"tt10809076",0,NA,0,NA,NA
"tt7740294",0,NA,0,NA,NA
"tt3573722",0,NA,0,NA,NA
"tt1966522",0,NA,0,NA,NA
"tt12545712",0,NA,1,NA,NA
"tt13233640",0,NA,1,NA,1623715200
"tt5119622",0,NA,0,NA,NA
"tt7144498",0,NA,0,NA,NA
"tt4361050",14065500,99,234,65,1477008000
"tt5022702",0,82,189,67,1460073600
"tt3385270",0,90,0,NA,NA
"tt7167658",0,81,51,NA,NA
"tt14961110",0,71,17,NA,1632182400
"tt14012034",0,86,1,NA,NA
"tt5979678",0,NA,0,NA,NA
"tt10540242",0,101,32,52,1586476800
"tt10224134",0,87,3,NA,1.566e+09
"tt13464350",0,91,8,NA,1633046400
"tt12972410",0,83,2,NA,1602288000
"tt14444018",0,85,3,NA,NA
"tt13169850",0,84,5,NA,NA
"tt2545440",0,91,1,NA,NA
"tt1662502",0,NA,0,NA,NA
"tt11051234",0,NA,0,NA,NA
"tt10804674",0,NA,0,NA,NA
"tt3746298",0,90,28,NA,1434067200
"tt7315974",0,NA,0,NA,NA
"tt5878476",0,69,6,NA,NA
"tt6472836",0,NA,0,NA,NA
"tt5787182",0,103,1,NA,NA
"tt2103281",72611427,130,555,79,1405036800
"tt2387433",8189166,97,253,50,1361491200
"tt1985019",40662,97,99,42,NA
"tt0870154",35018731,127,272,50,NA
"tt10945288",0,99,5,NA,1643932800
"tt7356476",0,88,4,NA,1630022400
"tt4351684",1469,96,7,NA,1601596800
"tt13236108",0,87,1,NA,NA
"tt12731980",21161,99,47,69,1633046400
"tt12800524",0,108,89,57,1639094400
"tt4842646",0,91,16,41,1490313600
"tt13624078",0,NA,0,NA,NA
"tt5823690",0,NA,4,NA,NA
"tt9220266",0,NA,0,NA,NA
"tt6772678",0,85,3,NA,NA
"tt6170262",0,79,2,NA,1559606400
"tt7271190",0,88,3,NA,NA
"tt8250512",0,NA,2,NA,NA
"tt7742950",0,NA,0,NA,NA
"tt7874116",0,90,3,NA,1518307200
"tt14090152",0,NA,0,NA,NA
"tt8262042",0,109,3,NA,1615507200
"tt9033646",0,85,6,NA,NA
"tt8574290",0,86,26,NA,1538870400
"tt7772580",0,90,117,60,1558656000
"tt13450470",0,98,29,NA,NA
"tt6527456",0,100,15,NA,1609545600
"tt9181732",0,139,15,NA,NA
"tt6734268",0,91,3,NA,NA
"tt8881102",0,107,9,NA,NA
"tt7531138",0,119,39,78,NA
"tt4277308",0,77,1,NA,NA
"tt2973402",0,NA,8,NA,NA
"tt11322600",0,105,0,NA,NA
"tt9533464",0,NA,0,NA,NA
"tt6964888",0,NA,0,NA,NA
"tt6413712",0,99,7,NA,NA
"tt10426916",0,90,10,NA,NA
"tt10366254",0,91,6,NA,NA
"tt9372172",0,95,5,NA,1611014400
"tt8076110",0,98,11,NA,NA
"tt11628268",0,NA,0,NA,NA
"tt10540684",0,NA,2,NA,NA
"tt6003326",0,NA,1,NA,NA
"tt6721358",0,124,1,NA,NA
"tt6141972",0,101,0,NA,NA
"tt6165792",0,101,64,52,NA
"tt1369667",0,124,29,NA,NA
"tt7496878",0,70,0,NA,NA
"tt3424814",0,NA,1,NA,NA
"tt3322498",0,NA,10,NA,NA
"tt2645724",0,94,0,NA,NA
"tt8188972",0,NA,0,NA,NA
"tt8097950",0,NA,0,NA,NA
"tt1734493",0,98,88,46,NA
"tt3279870",0,119,1,NA,NA
"tt10404324",0,110,24,NA,1600992000
"tt10443492",0,NA,0,NA,NA
"tt7226466",0,NA,0,NA,NA
"tt10467982",0,NA,0,NA,NA
"tt10468004",0,NA,0,NA,NA
"tt7171138",0,NA,0,NA,NA
"tt5898630",0,96,1,NA,NA
"tt5540194",0,103,10,NA,NA
"tt3263096",0,95,5,NA,NA
"tt7228142",0,93,0,NA,NA
"tt5742120",0,90,0,NA,NA
"tt4280056",0,94,17,NA,NA
"tt10962368",0,121,116,49,1619654400
"tt5126682",0,NA,3,NA,NA
"tt2875988",0,NA,0,NA,NA
"tt2190492",0,90,6,NA,NA
"tt2082155",9338,98,2,NA,NA
"tt0198984",0,112,0,NA,NA
"tt0104802",319793,104,17,NA,699235200
"tt0088265",0,95,3,NA,439948800
"tt7534810",11991,86,6,NA,NA
"tt1185836",68377,99,119,56,1251417600
"tt0382077",21959233,101,154,35,1106870400
"tt0283084",5268764,90,69,66,1034294400
"tt13488810",0,NA,0,NA,NA
"tt11763318",0,NA,3,NA,NA
"tt10636830",0,NA,0,NA,NA
"tt10278484",0,NA,1,NA,NA
"tt4887384",0,NA,1,NA,NA
"tt14599658",0,NA,0,NA,NA
"tt7699310",0,NA,0,NA,NA
"tt6619782",0,NA,0,NA,NA
"tt14901058",0,80,18,NA,1630368000
"tt7167630",0,78,51,NA,1516665600
"tt5657856",0,132,225,79,1507248000
"tt13646412",0,90,3,NA,NA
"tt2388986",0,105,26,NA,1523059200
"tt6993176",0,NA,0,NA,NA
"tt15073226",0,NA,0,NA,NA
"tt10229524",0,NA,0,NA,NA
"tt7379686",0,NA,0,NA,NA
"tt13141112",0,NA,0,NA,NA
"tt8836904",0,NA,0,NA,NA
"tt10096842",0,92,51,54,1624579200
"tt1226236",121504,NA,186,79,1279843200
"tt2094766",10278225,115,337,36,1482278400
"tt2355198",0,NA,1,NA,1461888000
"tt1707386",27281735,158,498,63,1356393600
"tt0085593",0,96,39,NA,NA
"tt11920556",0,NA,1,NA,NA
"tt10434184",0,NA,1,NA,NA
"tt5479614",0,NA,0,NA,NA
"tt2420876",0,86,31,NA,NA
"tt1825157",14646,93,243,68,NA
"tt5886440",624,110,128,63,1523577600
"tt9816654",0,NA,0,NA,NA
"tt2582500",3613567,91,112,25,1478822400
"tt8441266",0,NA,0,NA,NA
"tt1440292",41832,97,252,76,NA
"tt0773309",0,78,7,NA,NA
"tt0440004",0,NA,3,NA,NA
"tt3727948",0,100,7,NA,1601942400
"tt8019044",0,90,4,NA,1520640000
"tt6337910",0,90,5,NA,NA
"tt5597096",0,NA,0,NA,NA
"tt13399128",0,NA,1,NA,NA
"tt9265050",0,102,3,NA,1617926400
"tt11929694",0,NA,0,NA,NA
"tt11326662",0,NA,0,NA,NA
"tt4877622",0,NA,1,NA,NA
"tt4896048",0,82,0,NA,NA
"tt10229558",60379,95,125,72,1604620800
"tt5493944",85505,85,11,NA,NA
"tt3321770",0,97,2,NA,NA
"tt2290623",0,90,5,NA,NA
"tt2378390",0,90,1,NA,NA
"tt1560747",736311,138,503,86,1348185600
"tt1673515",0,93,0,NA,NA
"tt11304504",0,85,14,74,1644537600
"tt12064810",0,90,14,NA,1617321600
"tt5774060",7008297,95,262,48,1578614400
"tt5836576",0,83,3,NA,NA
"tt12434024",0,90,0,NA,NA
"tt5815016",0,100,8,NA,NA
"tt9369822",0,NA,0,NA,NA
"tt6728096",0,90,47,76,1550188800
"tt9144232",0,NA,1,NA,1584489600
"tt10482464",0,NA,1,NA,NA
"tt3580692",0,110,2,NA,NA
"tt14731154",0,NA,0,NA,NA
"tt9165740",0,101,3,NA,1621555200
"tt5974044",0,100,6,57,1522368000
"tt4242516",0,NA,0,NA,NA
